complemento.valorTotal,dets.nItem,dets.prod.indTot,dets.prod.qCom,dets.prod.uCom,dets.prod.vProd,dets.prod.vUnCom,dets.prod.xProd,emit.cnpj,emit.enderEmit.fone,emit.enderEmit.uf,emit.enderEmit.xBairro,emit.enderEmit.xLgr,emit.enderEmit.xMun,emit.enderEmit.xPais,emit.xFant,ide.dhEmi.$date,ide.natOp,infAdic.infCpl,total.icmsTot.vbc,total.icmsTot.vbcst,total.icmsTot.vcofins,total.icmsTot.vDesc,total.icmsTot.vFrete,total.icmsTot.vicms,total.icmsTot.vicmsDeson,total.icmsTot.vii,total.icmsTot.vipi,total.icmsTot.vnf,total.icmsTot.vOutro,total.icmsTot.vpis,total.icmsTot.vProd,total.icmsTot.vSeg,total.icmsTot.vst,total.icmsTot.vTotTrib,versaoDocumento
"68,56",1,1,"0,934",KG,"64,07","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T14:19:53.000Z,VENDA,Mesa 76,0,0,0,0,0,0,0,0,0,"68,57",0,0,"68,57",0,0,"4,79",[Record]
"68,56",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T14:19:53.000Z,VENDA,Mesa 76,0,0,0,0,0,0,0,0,0,"68,57",0,0,"68,57",0,0,"4,79",[Record]
"68,73",1,1,1,UN,"3,85","3,85",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T21:20:14.000Z,VENDA,Mesa 46,0,0,0,0,0,0,0,0,0,"68,74",0,0,"68,74",0,0,"4,53",[Record]
"68,73",2,1,"0,946",KG,"64,89","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T21:20:14.000Z,VENDA,Mesa 46,0,0,0,0,0,0,0,0,0,"68,74",0,0,"68,74",0,0,"4,53",[Record]
"68,93",1,1,1,UN,"14,4","14,4",TEMAKI,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:22.000Z,VENDA,Mesa 16,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"5,44",1
"68,93",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T12:20:33.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"4,38",[Record]
"68,93",1,1,2,UN,12,6,CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:59:14.000Z,VENDA,Mesa 71,0,0,0,0,0,0,0,0,0,"68,93",0,0,"68,93",0,0,8,[Record]
"68,93",2,1,"0,83",KG,"56,93","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:59:14.000Z,VENDA,Mesa 71,0,0,0,0,0,0,0,0,0,"68,93",0,0,"68,93",0,0,8,[Record]
"68,93",2,1,"0,954",KG,"65,44","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T12:20:33.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"4,38",[Record]
"68,93",2,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:22.000Z,VENDA,Mesa 16,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"5,44",1
"68,93",3,1,1,UN,6,6,SOBREMESA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:22.000Z,VENDA,Mesa 16,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"5,44",1
"68,93",4,1,"0,642",KG,"44,04","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:22.000Z,VENDA,Mesa 16,0,0,0,0,0,0,0,0,0,"68,94",0,0,"68,94",0,0,"5,44",1
"69,21",1,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T14:09:04.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"69,22",0,0,"69,22",0,0,"2,9",1
"69,21",2,1,"0,824",KG,"56,52","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T14:09:04.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"69,22",0,0,"69,22",0,0,"2,9",1
"69,21",3,1,1,UN,"8,2","8,2",BULE CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T14:09:04.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"69,22",0,0,"69,22",0,0,"2,9",1
"69,25",1,1,"0,944",KG,"64,75","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T13:09:58.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,"69,25",0,0,"69,25",0,0,"4,82",1
"69,25",2,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T13:09:58.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,"69,25",0,0,"69,25",0,0,"4,82",1
"69,3",1,1,"0,866",KG,"59,4","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:15:39.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"69,3",0,0,"69,3",0,0,"7,12",[Record]
"69,3",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:15:39.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"69,3",0,0,"69,3",0,0,"7,12",[Record]
"69,3",3,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:15:39.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"69,3",0,0,"69,3",0,0,"7,12",[Record]
"69,35",1,1,"0,632",KG,"43,35","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T22:03:13.000Z,VENDA,Mesa 35,0,0,0,0,0,0,0,0,0,"69,35",0,0,"69,35",0,0,"13,96",1
"69,35",2,1,4,UN,26,"6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T22:03:13.000Z,VENDA,Mesa 35,0,0,0,0,0,0,0,0,0,"69,35",0,0,"69,35",0,0,"13,96",1
"69,46",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:34:24.000Z,VENDA,Mesa 80,0,0,0,0,0,0,0,0,0,"69,46",0,0,"69,46",0,0,"6,31",1
"69,46",2,1,"0,896",KG,"61,46","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:34:24.000Z,VENDA,Mesa 80,0,0,0,0,0,0,0,0,0,"69,46",0,0,"69,46",0,0,"6,31",1
"69,46",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:34:24.000Z,VENDA,Mesa 80,0,0,0,0,0,0,0,0,0,"69,46",0,0,"69,46",0,0,"6,31",1
"69,48",1,1,2,UN,7,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:25:19.000Z,VENDA,Mesa 1,0,0,0,0,0,0,0,0,0,"69,49",0,0,"69,49",0,0,"13,97",1
"69,48",2,1,"0,634",KG,"43,49","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:25:19.000Z,VENDA,Mesa 1,0,0,0,0,0,0,0,0,0,"69,49",0,0,"69,49",0,0,"13,97",1
"69,48",3,1,1,UN,19,19,VINHO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:25:19.000Z,VENDA,Mesa 1,0,0,0,0,0,0,0,0,0,"69,49",0,0,"69,49",0,0,"13,97",1
"69,52",1,1,"0,948",KG,"65,03","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-09T13:21:05.000Z,VENDA,Mesa 64,0,0,0,0,0,0,0,0,0,"69,53",0,0,"69,53",0,0,"2,92",1
"69,52",2,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-09T13:21:05.000Z,VENDA,Mesa 64,0,0,0,0,0,0,0,0,0,"69,53",0,0,"69,53",0,0,"2,92",1
"69,59",1,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:08:51.000Z,VENDA,Mesa 21,0,0,0,0,0,0,0,0,0,"69,6",0,0,"69,6",0,0,"4,41",[Record]
"69,59",1,1,4,UN,4,1,CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T21:42:43.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"69,59",0,0,"69,59",0,0,"6,73",[Record]
"69,59",2,1,"0,884",KG,"60,64","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T21:42:43.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"69,59",0,0,"69,59",0,0,"6,73",[Record]
"69,59",2,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:08:51.000Z,VENDA,Mesa 21,0,0,0,0,0,0,0,0,0,"69,6",0,0,"69,6",0,0,"4,41",[Record]
"69,59",3,1,"0,898",KG,"61,6","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:08:51.000Z,VENDA,Mesa 21,0,0,0,0,0,0,0,0,0,"69,6",0,0,"69,6",0,0,"4,41",[Record]
"69,59",3,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T21:42:43.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"69,59",0,0,"69,59",0,0,"6,73",[Record]
"69,75",1,1,2,UN,2,1,CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:09:47.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"69,77",0,0,"69,77",0,0,"3,78",[Record]
"69,75",2,1,"0,988",KG,"67,77","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:09:47.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"69,77",0,0,"69,77",0,0,"3,78",[Record]
"69,81",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:58:37.000Z,VENDA,Mesa 92,0,0,0,0,0,0,0,0,0,"53,82",0,0,"69,82",0,0,"7,32",1
"69,81",2,1,"0,668",KG,"45,82","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:58:37.000Z,VENDA,Mesa 92,0,0,0,0,0,0,0,0,0,"53,82",0,0,"69,82",0,0,"7,32",1
"69,81",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:58:37.000Z,VENDA,Mesa 92,0,0,0,0,0,0,0,0,0,"53,82",0,0,"69,82",0,0,"7,32",1
"69,84",1,1,1,UN,"3,85","3,85",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:06:12.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"69,85",0,0,"69,85",0,0,"6,67",[Record]
"69,84",2,1,"0,89",KG,"61,05","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:06:12.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"69,85",0,0,"69,85",0,0,"6,67",[Record]
"69,84",3,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:06:12.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"69,85",0,0,"69,85",0,0,"6,67",[Record]
"70,04",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T13:44:26.000Z,VENDA,Mesa 70,0,0,0,0,0,0,0,0,0,"70,04",0,0,"70,04",0,0,"4,42",1
"70,04",2,1,"0,97",KG,"66,54","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T13:44:26.000Z,VENDA,Mesa 70,0,0,0,0,0,0,0,0,0,"70,04",0,0,"70,04",0,0,"4,42",1
"70,19",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:17:32.000Z,VENDA,Mesa 83,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"14,12",[Record]
"70,19",1,1,1,UN,"9,8","9,8",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:43:21.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"9,03",1
"70,19",2,1,"0,815",KG,"55,9","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:43:21.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"9,03",1
"70,19",2,1,1,UN,"22,8","22,8",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:17:32.000Z,VENDA,Mesa 83,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"14,12",[Record]
"70,19",3,1,"0,64",KG,"43,9","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:17:32.000Z,VENDA,Mesa 83,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"14,12",[Record]
"70,19",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T13:43:21.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"70,2",0,0,"70,2",0,0,"9,03",1
"70,46",1,1,"0,896",KG,"61,46","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:20:43.000Z,VENDA,Mesa 46,0,0,0,0,0,0,0,0,0,"70,46",0,0,"70,46",0,0,"6,78",[Record]
"70,46",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:20:43.000Z,VENDA,Mesa 46,0,0,0,0,0,0,0,0,0,"70,46",0,0,"70,46",0,0,"6,78",[Record]
"70,46",3,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:20:43.000Z,VENDA,Mesa 46,0,0,0,0,0,0,0,0,0,"70,46",0,0,"70,46",0,0,"6,78",[Record]
"70,59",1,1,"0,898",KG,"61,6","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T12:58:59.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"70,6",0,0,"70,6",0,0,"6,79",1
"70,59",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T12:58:59.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"70,6",0,0,"70,6",0,0,"6,79",1
"70,59",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T12:58:59.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"70,6",0,0,"70,6",0,0,"6,79",1
"70,65",1,1,"0,958",KG,"65,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:13:06.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"70,66",0,0,"70,66",0,0,"5,07",[Record]
"70,65",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:13:06.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"70,66",0,0,"70,66",0,0,"5,07",[Record]
"70,73",1,1,"0,9",KG,"61,74","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T13:10:37.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"70,74",0,0,"70,74",0,0,"6,79",1
"70,73",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T13:10:37.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"70,74",0,0,"70,74",0,0,"6,79",1
"70,73",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T13:10:37.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"70,74",0,0,"70,74",0,0,"6,79",1
"71,08",1,1,"0,892",KG,"61,19","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:03:21.000Z,VENDA,Mesa 24,0,0,0,0,0,0,0,0,0,"71,09",0,0,"71,09",0,0,"7,2",[Record]
"71,08",2,1,2,UN,"9,9","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:03:21.000Z,VENDA,Mesa 24,0,0,0,0,0,0,0,0,0,"71,09",0,0,"71,09",0,0,"7,2",[Record]
"71,11",1,1,"0,84",KG,"57,62","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T19:13:32.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"62,12",0,0,"71,12",0,0,"5,17",1
"71,11",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T19:13:32.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"62,12",0,0,"71,12",0,0,"5,17",1
"71,12",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T14:06:49.000Z,VENDA,Mesa 68,0,0,0,0,0,0,0,0,0,"71,13",0,0,"71,13",0,0,"4,47",1
"71,12",2,1,"0,986",KG,"67,63","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T14:06:49.000Z,VENDA,Mesa 68,0,0,0,0,0,0,0,0,0,"71,13",0,0,"71,13",0,0,"4,47",1
"71,36",1,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:37:32.000Z,VENDA,Mesa 84,0,0,0,0,0,0,0,0,0,"62,37",0,0,"71,37",0,0,"5,18",1
"71,36",2,1,"0,778",KG,"53,37","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:37:32.000Z,VENDA,Mesa 84,0,0,0,0,0,0,0,0,0,"62,37",0,0,"71,37",0,0,"5,18",1
"71,36",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:37:32.000Z,VENDA,Mesa 84,0,0,0,0,0,0,0,0,0,"62,37",0,0,"71,37",0,0,"5,18",1
"71,41",1,1,"0,91",KG,"62,42","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:30:59.000Z,VENDA,Mesa 57,0,0,0,0,0,0,0,0,0,"71,42",0,0,"71,42",0,0,"6,82",1
"71,41",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:30:59.000Z,VENDA,Mesa 57,0,0,0,0,0,0,0,0,0,"71,42",0,0,"71,42",0,0,"6,82",1
"71,41",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:30:59.000Z,VENDA,Mesa 57,0,0,0,0,0,0,0,0,0,"71,42",0,0,"71,42",0,0,"6,82",1
"71,44",1,1,"0,976",KG,"66,95","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:40:59.000Z,VENDA,Mesa 44,0,0,0,0,0,0,0,0,0,"71,45",0,0,"71,45",0,0,"4,91",1
"71,44",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:40:59.000Z,VENDA,Mesa 44,0,0,0,0,0,0,0,0,0,"71,45",0,0,"71,45",0,0,"4,91",1
"71,48",1,1,1,UN,"3,85","3,85",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:31:55.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"71,48",0,0,"71,48",0,0,"4,64",[Record]
"71,48",2,1,"0,986",KG,"67,63","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:31:55.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"71,48",0,0,"71,48",0,0,"4,64",[Record]
"71,59",1,1,1,UN,"25,6","25,6",SUSHI ESPECIAL,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T23:07:01.000Z,VENDA,Mesa 98,0,0,0,0,0,0,0,0,0,"71,6",0,0,"71,6",0,0,"6,41",[Record]
"71,59",2,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T23:07:01.000Z,VENDA,Mesa 98,0,0,0,0,0,0,0,0,0,"71,6",0,0,"71,6",0,0,"6,41",[Record]
"71,59",3,1,"0,554",KG,38,"68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T23:07:01.000Z,VENDA,Mesa 98,0,0,0,0,0,0,0,0,0,"71,6",0,0,"71,6",0,0,"6,41",[Record]
"71,59",4,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T23:07:01.000Z,VENDA,Mesa 98,0,0,0,0,0,0,0,0,0,"71,6",0,0,"71,6",0,0,"6,41",[Record]
"71,61",1,1,"0,972",KG,"66,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:18:31.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"71,62",0,0,"71,62",0,0,"5,11",[Record]
"71,61",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T13:18:31.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"71,62",0,0,"71,62",0,0,"5,11",[Record]
